日期,门店名称,品类,营收,客流量,客单价,坪效,毛利率,库存周转天数
2023-01-01,门店5,生鲜,13425.438496377279,207.0,64.85719080375497,134.2543849637728,0.21089760868500804,11
2023-01-01,门店5,家电,8453.871907029601,82.0,103.09599886621464,84.53871907029601,0.22408648908631762,8
2023-01-01,门店6,食品,7805.446116322093,87.0,89.71777145197808,78.05446116322094,0.28524906556663604,14
2023-01-01,门店6,饮料,8312.077599580054,94.0,88.426357442341,83.12077599580054,0.30790933264660136,10
2023-01-01,门店6,日用品,4164.545444567445,54.0,77.12121193643416,41.64545444567445,0.2981320644999851,27
2023-01-01,门店6,生鲜,7028.192017116754,93.0,75.57195717329843,70.28192017116754,0.28365627513869873,5
2023-01-01,门店6,家电,9412.322709140288,156.0,60.33540198166851,94.12322709140288,0.2064847522719463,13
2023-01-01,门店7,食品,6360.052755829072,58.0,109.65608199705296,63.60052755829072,0.24233317712419297,14
2023-01-01,门店7,饮料,8519.106734700395,109.0,78.15694252018712,85.19106734700395,0.26074694150473776,13
2023-01-01,门店7,日用品,2949.791400309596,42.0,70.2331285787999,29.49791400309596,0.2426763596629192,24
2023-01-01,门店7,生鲜,9340.21540248727,145.0,64.41527863784324,93.4021540248727,0.2120836439740879,28
2023-01-01,门店7,家电,8529.18520961807,104.0,82.01139624632759,85.2918520961807,0.22836953597259935,6
2023-01-01,门店8,食品,6506.02644774147,82.0,79.34178594806671,65.0602644774147,0.31185080364682305,6
2023-01-01,门店8,饮料,4290.422509367507,100.0,42.904225093675066,42.904225093675066,0.3240164280586082,10
2023-01-01,门店8,日用品,9226.41788708941,147.0,62.76474753122048,92.2641788708941,0.2112331947021528,10
2023-01-01,门店8,生鲜,9239.56692575081,91.0,101.53370248077815,92.3956692575081,0.17990744686038596,10
2023-01-01,门店8,家电,10240.613484952148,138.0,74.20734409385614,102.40613484952148,0.22785988275471789,10
2023-01-01,门店9,食品,8351.009883166918,90.0,92.78899870185465,83.51009883166918,0.2715744731631521,8
2023-01-01,门店9,饮料,7520.574777915308,100.0,75.20574777915309,75.20574777915309,0.2824543366314553,24
2023-01-01,门店9,日用品,4748.53454248056,60.0,79.142242374676,47.4853454248056,0.2808501887857565,11
2023-01-01,门店9,生鲜,5737.680092243467,76.0,75.49579068741404,57.37680092243467,0.2906758608684835,20
2023-01-01,门店9,家电,4730.555288023601,47.0,100.65011251114045,47.30555288023601,0.3769581358134666,6
2023-01-01,门店10,食品,9751.092617464736,118.0,82.63637811410793,97.51092617464735,0.21993013772141368,23
2023-01-01,门店10,饮料,5595.117697054207,63.0,88.81139201673345,55.95117697054207,0.2648492336616593,28
2023-01-01,门店10,日用品,9571.50011035441,124.0,77.18951701898717,95.7150011035441,0.28265241555248805,7
2023-01-01,门店10,生鲜,9981.046797291101,112.0,89.11648926152769,99.81046797291101,0.24177497829190478,29
2023-01-01,门店10,家电,11697.992650075703,134.0,87.29845261250524,116.97992650075703,0.19043482513986756,5
2023-01-02,门店1,食品,,,,,0.2497571527674485,20
2023-01-02,门店1,饮料,4425.015040601145,48.0,92.1878133458572,44.25015040601145,0.3134194761201951,11
2023-01-02,门店1,日用品,3560.1580518291407,36.0,98.89327921747613,35.60158051829141,0.2817120148132145,26
2023-01-02,门店1,生鲜,9591.64282156739,143.0,67.07442532564608,95.91642821567389,0.2092094857517281,10
2023-01-02,门店1,家电,4982.834828795407,57.0,87.41815489114748,49.82834828795407,0.2429550722766325,25
2023-01-02,门店2,食品,6308.242789030181,52.0,121.31236132750347,63.08242789030181,0.2546882715075973,5
2023-01-02,门店2,饮料,5938.501021647509,88.0,67.48296615508534,59.385010216475095,0.19645537509694438,18
2023-01-02,门店2,日用品,5723.708622864778,74.0,77.34741382249699,57.237086228647776,0.2857000247046046,13
2023-01-02,门店2,生鲜,4808.592808577938,56.0,85.86772872460604,48.08592808577938,0.35594431061149956,5
2023-01-02,门店2,家电,7319.805133207263,95.0,77.05058034955013,73.19805133207262,0.2262371325799762,27
2023-01-02,门店3,食品,4833.194000284597,89.0,54.30555056499547,48.33194000284597,0.1829298251026918,26
2023-01-02,门店3,饮料,2567.458068584775,28.0,91.69493102088482,25.67458068584775,0.33814687361516144,28
2023-01-02,门店3,日用品,,,,,0.19598995649797574,27
2023-01-02,门店3,生鲜,,,,,0.19285148510846883,6
2023-01-02,门店3,家电,6324.256490764084,86.0,73.5378661716754,63.24256490764085,0.27093197345863007,11
2023-01-02,门店4,食品,3907.7311259549997,41.0,95.31051526719511,39.077311259549994,0.21980478137577356,7
2023-01-02,门店4,饮料,5985.19599674597,102.0,58.67839212496049,59.8519599674597,0.19083671892727905,12
2023-01-02,门店4,日用品,5742.493481287543,60.0,95.70822468812571,57.42493481287543,0.2825695625652899,16
2023-01-02,门店4,生鲜,2659.1643913440967,24.0,110.79851630600403,26.591643913440965,0.18999341311349183,26
2023-01-02,门店4,家电,6802.070666326536,92.0,73.93555072094061,68.02070666326536,0.2540099356270407,24
2023-01-02,门店5,食品,2012.693320202879,23.0,87.50840522621213,20.12693320202879,0.22293572791800162,16
2023-01-02,门店5,饮料,6165.234506638405,89.0,69.27229782739781,61.65234506638405,0.26082292947909874,17
2023-01-02,门店5,日用品,4438.217661364295,73.0,60.797502210469794,44.38217661364295,0.21172453170963307,20
2023-01-02,门店5,生鲜,5633.470642496097,70.0,80.47815203565852,56.33470642496097,0.27210370084333657,23
2023-01-02,门店5,家电,4007.320302847418,43.0,93.19349541505623,40.07320302847418,0.21037396307836498,9
2023-01-02,门店6,食品,4827.895337799651,45.0,107.28656306221447,48.278953377996515,0.21612921661426215,5
2023-01-02,门店6,饮料,4498.629363274448,59.0,76.24795530973641,44.986293632744484,0.2658883516218559,20
2023-01-02,门店6,日用品,2581.659039238215,30.0,86.0553013079405,25.81659039238215,0.36224033030052816,9
2023-01-02,门店6,生鲜,3009.752350796154,27.0,111.47230928874644,30.09752350796154,0.21346292983851733,9
2023-01-02,门店6,家电,3080.1204001053047,41.0,75.12488780744646,30.801204001053048,0.20923645317390382,9
2023-01-02,门店7,食品,4579.017686988769,64.0,71.54715135919952,45.79017686988769,0.2225373546317849,9
2023-01-02,门店7,饮料,6645.194381662106,63.0,105.4792758993985,66.45194381662105,0.17849293110196834,9
2023-01-02,门店7,日用品,4513.406828648901,51.0,88.49817311076276,45.13406828648901,0.40935166690364844,17
2023-01-02,门店7,生鲜,5126.245281511881,66.0,77.67038305321033,51.26245281511881,0.253044830355858,24
2023-01-02,门店7,家电,2153.9345262670136,21.0,102.56831077461969,21.539345262670135,0.21924331611143347,23
2023-01-02,门店8,食品,8166.976462424378,94.0,86.8827283236636,81.66976462424378,0.30681211585596313,5
2023-01-02,门店8,饮料,5421.487801602549,76.0,71.33536581055985,54.21487801602549,0.23959388748213623,14
2023-01-02,门店8,日用品,4260.498598011751,60.0,71.00830996686251,42.604985980117505,0.232225567954182,25
2023-01-02,门店8,生鲜,5794.153267480704,75.0,77.25537689974271,57.94153267480704,0.24549606834098966,29
2023-01-02,门店8,家电,4241.179920148559,90.0,47.12422133498399,42.41179920148559,0.31947831693074824,28
2023-01-02,门店9,食品,2318.492582102327,37.0,62.66196167844127,23.18492582102327,0.21653986359093935,9
2023-01-02,门店9,饮料,6742.905976620162,73.0,92.368575022194,67.42905976620162,0.19444180936279512,27
2023-01-02,门店9,日用品,4388.126970843056,52.0,84.38705713159723,43.881269708430565,0.25060732545366127,20
2023-01-02,门店9,生鲜,6396.401125961119,112.0,57.11072433893856,63.96401125961119,0.20786324517565388,23
2023-01-02,门店9,家电,5486.249528732663,70.0,78.37499326760947,54.86249528732663,0.2548497982496359,19
2023-01-02,门店10,食品,5892.735538155371,60.0,98.21225896925618,58.92735538155371,0.35716025940569435,25
2023-01-02,门店10,饮料,6156.017494284666,68.0,90.52966903359803,61.56017494284666,0.21504267109540415,9
2023-01-02,门店10,日用品,4986.774430631289,58.0,85.97886949364292,49.867744306312886,0.333764662483411,15
2023-01-02,门店10,生鲜,5920.762012213137,58.0,102.08210365884719,59.20762012213137,0.22833482965487198,22
2023-01-02,门店10,家电,5305.7340912912005,94.0,56.44397969458724,53.057340912912004,0.25395045071220285,12
2023-01-03,门店1,食品,2827.8734877540137,48.0,58.91403099487528,28.27873487754014,0.2140777889373782,16
2023-01-03,门店1,饮料,4679.829272432229,94.0,49.785417791832224,46.798292724322295,0.3285016140271336,23
2023-01-03,门店1,日用品,4971.475688145967,76.0,65.4141537913943,49.71475688145967,0.2490743432003805,24
2023-01-03,门店1,生鲜,4567.012041619792,46.0,99.28287046999549,45.670120416197925,0.288543155073202,17
2023-01-03,门店1,家电,4190.381961013109,71.0,59.01946423962125,41.90381961013109,0.20765331313761684,5
2023-01-03,门店2,食品,4932.12556439102,59.0,83.59534854900033,49.3212556439102,0.25062962003908973,9
2023-01-03,门店2,饮料,6265.361034170516,97.0,64.59135086773728,62.65361034170516,0.21490932787362,5
2023-01-03,门店2,日用品,3549.3334180985503,36.0,98.59259494718195,35.4933341809855,0.3408043895121908,20
2023-01-03,门店2,生鲜,5550.364125645461,66.0,84.09642614614336,55.503641256454614,0.20622191059840195,25
2023-01-03,门店2,家电,4647.727499616039,68.0,68.34893381788292,46.47727499616039,0.22003036772779888,12
2023-01-03,门店3,食品,6548.900606026965,123.0,53.2430943579428,65.48900606026965,0.15436467414678906,24
2023-01-03,门店3,饮料,5543.714688207953,96.0,57.74702800216618,55.43714688207953,0.28398298345817097,17
2023-01-03,门店3,日用品,3019.650189469037,28.0,107.84464962389417,30.196501894690368,0.30897200603606434,19
2023-01-03,门店3,生鲜,4296.236521842943,50.0,85.92473043685887,42.96236521842943,0.1951327065716671,29
2023-01-03,门店3,家电,4828.190232121073,48.0,100.58729650252235,48.28190232121073,0.17027861706028163,20
2023-01-03,门店4,食品,4100.937465569341,49.0,83.69260133814981,41.00937465569341,0.2257812154015348,9
2023-01-03,门店4,饮料,7274.349984400844,85.0,85.58058805177464,72.74349984400844,0.23434881458917797,18
2023-01-03,门店4,日用品,2601.3147911937763,38.0,68.45565239983621,26.013147911937764,0.2031877485861022,8
2023-01-03,门店4,生鲜,6067.422317133334,96.0,63.20231580347223,60.674223171333345,0.1732942914632189,12
2023-01-03,门店4,家电,6916.515232847763,86.0,80.42459573078794,69.16515232847763,0.22869838307177903,26
2023-01-03,门店5,食品,5172.292202320843,50.0,103.44584404641687,51.72292202320843,0.2584986451453654,9
2023-01-03,门店5,饮料,6729.867779642684,94.0,71.59433808130514,67.29867779642683,0.37696288956054463,27
2023-01-03,门店5,日用品,5968.063924377721,59.0,101.15362583691054,59.680639243777215,0.20175382697099478,10
2023-01-03,门店5,生鲜,6029.077189997659,72.0,83.73718319441193,60.29077189997659,0.2524786364649702,22
2023-01-03,门店5,家电,2403.690344351649,23.0,104.50827584137605,24.03690344351649,0.29430317801230765,24
2023-01-03,门店6,食品,4794.383268437221,96.0,49.94149237955438,47.94383268437221,0.3480651735981819,19
2023-01-03,门店6,饮料,7442.923318356938,125.0,59.5433865468555,74.42923318356938,0.16483087803224228,28
2023-01-03,门店6,日用品,4916.6784516550715,60.0,81.94464086091786,49.16678451655071,0.22593308253601374,6
2023-01-03,门店6,生鲜,6684.016527197032,114.0,58.63172392278098,66.84016527197032,0.24385443467242723,29
2023-01-03,门店6,家电,4887.044517867315,42.0,116.35820280636464,48.87044517867315,0.19490726000091196,15
2023-01-03,门店7,食品,5549.897369145272,84.0,66.07020677553895,55.49897369145272,0.2243066541331653,7
2023-01-03,门店7,饮料,3411.1797171665726,42.0,81.21856469444221,34.11179717166573,0.3036841006049376,22
2023-01-03,门店7,日用品,2951.5028202745166,33.0,89.43947940225807,29.515028202745167,0.2248381257167126,14
2023-01-03,门店7,生鲜,6567.969189511416,83.0,79.1321589097761,65.67969189511416,0.1982378838790313,18
2023-01-03,门店7,家电,25431.055022682227,111.0,45.821720761589596,50.86211004536445,0.24490252437600718,29
2023-01-03,门店8,食品,5063.201122612893,46.0,110.06958962201942,50.63201122612893,0.24013891645732383,28
2023-01-03,门店8,饮料,4831.507925463755,63.0,76.69060199148818,48.315079254637546,0.28070833500217124,24
2023-01-03,门店8,日用品,6136.261565070958,85.0,72.19131253024656,61.36261565070958,0.18859729904381878,26
2023-01-03,门店8,生鲜,6153.091238220994,90.0,68.3676804246777,61.530912382209934,0.33903647190726116,18
2023-01-03,门店8,家电,5378.719682515378,57.0,94.36350320202418,53.78719682515378,0.27355184157090107,15
2023-01-03,门店9,食品,3541.597178413893,43.0,82.36272507939286,35.415971784138925,0.32618937050969044,19
2023-01-03,门店9,饮料,1314.879414704781,15.0,87.65862764698541,13.148794147047811,0.22556150882722337,14
2023-01-03,门店9,日用品,6784.399671927124,81.0,83.7580206410756,67.84399671927123,0.2537632972964594,29
2023-01-03,门店9,生鲜,3687.486998812886,44.0,83.80652270029287,36.874869988128864,0.295528206118554,8
2023-01-03,门店9,家电,7014.648227161595,116.0,60.47110540656548,70.14648227161595,0.3786662476055216,26
2023-01-03,门店10,食品,,,,,0.3261562038634829,21
2023-01-03,门店10,饮料,5808.3650655269885,116.0,50.07211263385335,58.083650655269885,0.3033728086117376,9
2023-01-03,门店10,日用品,7093.597903892846,117.0,60.629041913614074,70.93597903892847,0.15431112098658217,17
2023-01-03,门店10,生鲜,32059.634335453564,73.0,87.834614617681,64.11926867090713,0.24028743058829827,25
2023-01-03,门店10,家电,4024.0361463172594,55.0,73.16429356940472,40.2403614631726,0.22038030378805654,28
2023-01-04,门店1,食品,3704.013845480276,87.0,42.57487178712961,37.04013845480276,0.28423211007775845,8
2023-01-04,门店1,饮料,6196.226306717472,75.0,82.61635075623296,61.96226306717472,0.3397582278319482,29
2023-01-04,门店1,日用品,4888.238530203241,57.0,85.75857070532001,48.88238530203241,0.33915564176875285,23
2023-01-04,门店1,生鲜,4353.8114181160745,49.0,88.85329424726683,43.53811418116074,0.2820291003474576,16
2023-01-04,门店1,家电,3777.823808014554,45.0,83.9516401781012,37.77823808014554,0.20478416874477956,10
2023-01-04,门店2,食品,3291.2874071151764,39.0,84.39198479782503,32.91287407115176,0.38918887117445256,5
2023-01-04,门店2,饮料,2583.491585067168,37.0,69.82409689370725,25.83491585067168,0.14305998425953423,9
2023-01-04,门店2,日用品,6509.439213821661,91.0,71.53229905298528,65.0943921382166,0.2917846056032571,21
2023-01-04,门店2,生鲜,3305.439718013573,41.0,80.62048092716032,33.05439718013573,0.1988090740255473,10
2023-01-04,门店2,家电,2344.6352174871618,36.0,65.12875604131006,23.446352174871617,0.2584864642195187,16
2023-01-04,门店3,食品,5134.090878718474,57.0,90.07176980207849,51.340908787184745,0.24053961702521615,26
2023-01-04,门店3,饮料,5797.875338328269,64.0,90.5918021613792,57.978753383282694,0.2758062364288845,9
2023-01-04,门店3,日用品,,,,,0.27717415764818887,8
2023-01-04,门店3,生鲜,6552.381390620899,70.0,93.60544843744141,65.52381390620899,0.16463614221862005,22
2023-01-04,门店3,家电,4624.8160983882335,46.0,100.5394803997442,46.248160983882336,0.21617934897579807,10
2023-01-04,门店4,食品,1654.5051385611669,36.0,45.95847607114352,16.545051385611668,0.3255401609057263,5
2023-01-04,门店4,饮料,5490.391060646244,71.0,77.3294515583978,54.90391060646244,0.29147027905917444,12
2023-01-04,门店4,日用品,1683.2970364881721,20.0,84.1648518244086,16.83297036488172,0.17347606284063738,10
2023-01-04,门店4,生鲜,5247.791570180865,59.0,88.94561983357399,52.477915701808655,0.2062596643127649,19
2023-01-04,门店4,家电,4399.440690248671,55.0,79.98983073179402,43.99440690248671,0.3027197607924557,11
2023-01-04,门店5,食品,6242.230235585158,65.0,96.03431131669474,62.42230235585158,0.22515704836636893,8
2023-01-04,门店5,饮料,,,,,0.3254885656229812,14
2023-01-04,门店5,日用品,5603.051720070383,58.0,96.6043400012135,56.030517200703834,0.22449918005726266,19
2023-01-04,门店5,生鲜,6930.462445774391,94.0,73.72832389121693,69.30462445774391,0.22862960287752623,16
2023-01-04,门店5,家电,4171.031339979491,41.0,101.73247170681687,41.71031339979491,0.3499658603124902,15
2023-01-04,门店6,食品,6772.961072932721,79.0,85.7336844675028,67.72961072932722,0.24440137397026915,10
2023-01-04,门店6,饮料,5489.635047606072,82.0,66.94676887324478,54.89635047606072,0.13376401692737994,18
2023-01-04,门店6,日用品,6142.878479653499,73.0,84.14902026922601,61.42878479653499,0.2933924518331591,15
2023-01-04,门店6,生鲜,3595.228973754895,44.0,81.70974940352033,35.95228973754895,0.2862883311949346,8
2023-01-04,门店6,家电,6807.455970951122,75.0,90.76607961268164,68.07455970951122,0.2185064177189609,23
2023-01-04,门店7,食品,4724.796269605305,57.0,82.89116262465447,47.247962696053044,0.2550047721289849,26
2023-01-04,门店7,饮料,4058.8716734337845,55.0,73.79766678970518,40.588716734337844,0.27094197069342435,5
2023-01-04,门店7,日用品,4416.067712408761,54.0,81.77903171127335,44.160677124087606,0.3047095759235474,12
2023-01-04,门店7,生鲜,2624.889918440732,25.0,104.99559673762927,26.248899184407318,0.21017485206712064,29
2023-01-04,门店7,家电,,,,,0.2926123244515134,15
2023-01-04,门店8,食品,1518.8939390328042,19.0,79.94178626488443,15.188939390328041,0.29037086805414003,6
2023-01-04,门店8,饮料,5242.029838818354,57.0,91.96543576874305,52.42029838818354,0.273584405259892,24
2023-01-04,门店8,日用品,2705.353545240788,29.0,93.28805328416512,27.053535452407882,0.24213930533177744,21
2023-01-04,门店8,生鲜,3922.544875743877,41.0,95.67182623765554,39.22544875743877,0.21637660753147422,21
2023-01-04,门店8,家电,4017.335349213602,52.0,77.2564490233385,40.17335349213602,0.1946737045629165,12
2023-01-04,门店9,食品,8860.039704874791,109.0,81.2847679346311,88.60039704874791,0.2506964645956473,28
2023-01-04,门店9,饮料,4963.812369334995,63.0,78.79067252912691,49.638123693349954,0.25775183117977596,21
2023-01-04,门店9,日用品,4950.870094676003,68.0,72.80691315700004,49.50870094676003,0.21435771086614178,18
2023-01-04,门店9,生鲜,5159.6453415378455,61.0,84.58434986127615,51.596453415378456,0.3409009803980558,26
2023-01-04,门店9,家电,1882.4350176215853,30.0,62.74783392071951,18.82435017621585,0.19112358173625318,5
2023-01-04,门店10,食品,5305.552697208274,74.0,71.69665807038209,53.055526972082745,0.23892389516576415,7
2023-01-04,门店10,饮料,2888.732457923268,42.0,68.77934423626829,28.887324579232683,0.19447120772670856,27
2023-01-04,门店10,日用品,,,,,0.2371591486037134,29
2023-01-04,门店10,生鲜,6536.429872669085,94.0,69.53648800711792,65.36429872669085,0.21358424250260571,12
2023-01-04,门店10,家电,5148.118666456002,65.0,79.20182563778464,51.48118666456002,0.2750238759710316,19
2023-01-05,门店1,食品,3420.1119190325057,36.0,95.00310886201405,34.20111919032506,0.2811699719458176,28
2023-01-05,门店1,饮料,6066.439952305237,69.0,87.91941959862662,60.66439952305237,0.231951691709046,9
2023-01-05,门店1,日用品,6738.9947050463725,88.0,76.57948528461787,67.38994705046372,0.19712343742833288,27
2023-01-05,门店1,生鲜,2495.3312418973997,23.0,108.49266269119128,24.953312418973997,0.18792493845254388,6
2023-01-05,门店1,家电,3775.541886417732,50.0,75.51083772835463,37.755418864177315,0.24515869813032945,24
2023-01-05,门店2,食品,3079.3559712555752,28.0,109.9769989734134,30.79355971255575,0.14590352960581388,16
2023-01-05,门店2,饮料,7544.684552435057,101.0,74.69984705381245,75.44684552435058,0.2628736617291329,28
2023-01-05,门店2,日用品,4970.165405763814,58.0,85.69250699592783,49.701654057638144,0.2467853656444751,21
2023-01-05,门店2,生鲜,2985.940162240574,35.0,85.3125760640164,29.85940162240574,0.1644915803671687,17
2023-01-05,门店2,家电,2962.478421070772,40.0,74.0619605267693,29.62478421070772,0.19996414210283275,17
2023-01-05,门店3,食品,7780.948065967818,80.0,97.26185082459773,77.80948065967819,0.3075712687232366,10
2023-01-05,门店3,饮料,2555.610521035509,28.0,91.27180432269675,25.55610521035509,0.35027870228199764,16
2023-01-05,门店3,日用品,6076.387369689575,72.0,84.39426902346632,60.76387369689575,0.29913454919727567,16
2023-01-05,门店3,生鲜,24258.52842216088,42.0,115.51680201028991,48.51705684432176,0.309308909116206,25
2023-01-05,门店3,家电,5385.707195140957,62.0,86.86624508291867,53.85707195140957,0.13151392952577762,6
2023-01-05,门店4,食品,5776.488530703685,83.0,69.59624735787573,57.76488530703685,0.25933833822385394,25
2023-01-05,门店4,饮料,3866.925601470016,50.0,77.33851202940032,38.66925601470016,0.3103796085215131,8
2023-01-05,门店4,日用品,3536.190120534001,36.0,98.22750334816669,35.36190120534001,0.20253005555840284,19
2023-01-05,门店4,生鲜,8948.573097256087,166.0,53.90706685094028,89.48573097256087,0.24380530106297205,19
2023-01-05,门店4,家电,5911.350296497038,103.0,57.39175045142755,59.11350296497037,0.24973317645816684,17
2023-01-05,门店5,食品,4011.846761327965,46.0,87.2140600288688,40.11846761327965,0.1975585832959162,6
2023-01-05,门店5,饮料,4947.517264254558,46.0,107.55472313596864,49.47517264254557,0.21865164711061164,11
2023-01-05,门店5,日用品,7718.672836995393,81.0,95.29225724685669,77.18672836995393,0.2202767725930889,21
2023-01-05,门店5,生鲜,3020.9781662938917,39.0,77.4609786229203,30.209781662938916,0.303228433901335,12
2023-01-05,门店5,家电,5179.408503330605,52.0,99.60400967943471,51.79408503330605,0.2844518101607486,9
2023-01-05,门店6,食品,6250.883231823356,71.0,88.04060889892051,62.508832318233566,0.24649171442706766,19
2023-01-05,门店6,饮料,2508.5585997260127,33.0,76.01692726442462,25.08558599726013,0.25610269672515024,19
2023-01-05,门店6,日用品,5155.216647969778,71.0,72.60868518267293,51.55216647969778,0.15237565634946587,19
2023-01-05,门店6,生鲜,4580.75140129994,71.0,64.51762537042168,45.8075140129994,0.3026576426666452,20
2023-01-05,门店6,家电,4705.996053136503,71.0,66.28163455121836,47.05996053136503,0.2828441683112171,24
2023-01-05,门店7,食品,6187.4737218841865,84.0,73.66040145100222,61.874737218841865,0.2943258706284527,14
2023-01-05,门店7,饮料,7021.783671993555,70.0,100.31119531419364,70.21783671993555,0.29511273366945956,17
2023-01-05,门店7,日用品,1982.1229951943428,23.0,86.1792606606236,19.82122995194343,0.22606256891682613,12
2023-01-05,门店7,生鲜,1879.9736587296484,30.0,62.665788624321614,18.799736587296483,0.3166929809880358,8
2023-01-05,门店7,家电,5476.7225984437055,77.0,71.12626751225592,54.767225984437054,0.3021772954643277,22
2023-01-05,门店8,食品,1029.1206801537373,11.0,93.55642546852158,10.291206801537374,0.23909480508130285,7
2023-01-05,门店8,饮料,6493.786293077741,79.0,82.19982649465494,64.93786293077741,0.30327401875326754,7
2023-01-05,门店8,日用品,4963.584080162087,69.0,71.93600116176938,49.63584080162087,0.16972955044077187,29
2023-01-05,门店8,生鲜,5851.780210656907,79.0,74.07316722350515,58.51780210656907,0.32266922385588503,11
2023-01-05,门店8,家电,7606.594143116689,92.0,82.68037112083358,76.06594143116689,0.24955679886718113,28
2023-01-05,门店9,食品,23989.954344380516,73.0,65.72590231337128,47.979908688761036,0.19745440210859067,9
2023-01-05,门店9,饮料,4947.972668919828,59.0,83.86394354101402,49.47972668919828,0.3275250246407039,16
2023-01-05,门店9,日用品,3502.4689388918137,39.0,89.80689586902086,35.024689388918134,0.17337363290413393,11
2023-01-05,门店9,生鲜,8464.58413310928,120.0,70.538201109244,84.6458413310928,0.3083551457191818,17
2023-01-05,门店9,家电,7431.662836681573,100.0,74.31662836681573,74.31662836681573,0.24479751216001816,7
2023-01-05,门店10,食品,5702.845240057284,65.0,87.73608061626591,57.02845240057284,0.18754124693379762,13
2023-01-05,门店10,饮料,5857.221044865477,78.0,75.09257749827535,58.57221044865477,0.19132148964939374,22
2023-01-05,门店10,日用品,5254.479334206277,65.0,80.83814360317349,52.54479334206277,0.24564455783188052,17
2023-01-05,门店10,生鲜,6418.114849965699,77.0,83.35214090864544,64.181148499657,0.17421279425013841,13
2023-01-05,门店10,家电,1631.4992015092457,24.0,67.97913339621857,16.314992015092457,0.24095046305301382,7
2023-01-06,门店1,食品,2357.2043869403924,26.0,90.6617071900151,23.572043869403924,0.30418048269527354,9
2023-01-06,门店1,饮料,3640.946308246588,38.0,95.81437653280496,36.409463082465884,0.2382271638897653,22
2023-01-06,门店1,日用品,,,,,0.22411943504819143,21
2023-01-06,门店1,生鲜,5335.681927458348,56.0,95.28003441889906,53.35681927458348,0.251794727488385,7
2023-01-06,门店1,家电,6985.81220568082,110.0,63.50738368800745,69.8581220568082,0.1680301866167972,10
2023-01-06,门店2,食品,5693.822828971311,58.0,98.16935912019501,56.93822828971311,0.2531808879975085,5
2023-01-06,门店2,饮料,4600.643701757814,60.0,76.67739502929689,46.006437017578136,0.191555186712914,25
2023-01-06,门店2,日用品,3886.228473714589,40.0,97.15571184286473,38.86228473714589,0.3265844400620458,10
2023-01-06,门店2,生鲜,5292.2792318027705,68.0,77.82763576180545,52.9227923180277,0.24791892533537424,27
2023-01-06,门店2,家电,,,,,0.26148139650818264,22
2023-01-06,门店3,食品,4771.292967342356,55.0,86.75078122440647,47.71292967342356,0.27002060146192186,16
2023-01-06,门店3,饮料,5286.648602029855,65.0,81.33305541584393,52.86648602029855,0.18200719295100404,28
2023-01-06,门店3,日用品,6119.380349040831,79.0,77.46051074735229,61.19380349040831,0.2594860441779029,23
