日期,门店名称,品类,营收,客流量,客单价,坪效,毛利率,库存周转天数
2023-01-02,门店5,日用品,4438.217661364295,73.0,60.797502210469794,44.38217661364295,0.211724531709633,20
2023-01-02,门店5,生鲜,5633.470642496097,70.0,80.47815203565852,56.33470642496097,0.2721037008433365,23
2023-01-02,门店5,家电,4007.320302847418,43.0,93.19349541505623,40.07320302847418,0.2103739630783649,9
2023-01-02,门店6,食品,4827.895337799651,45.0,107.28656306221448,48.27895337799652,0.2161292166142621,5
2023-01-02,门店6,饮料,4498.629363274448,59.0,76.24795530973641,44.98629363274448,0.2658883516218559,20
2023-01-02,门店6,日用品,2581.659039238215,30.0,86.0553013079405,25.81659039238215,0.3622403303005281,9
2023-01-02,门店6,生鲜,3009.752350796154,27.0,111.47230928874644,30.09752350796154,0.2134629298385173,9
2023-01-02,门店6,家电,3080.1204001053047,41.0,75.12488780744646,30.801204001053048,0.2092364531739038,9
2023-01-02,门店7,食品,4579.017686988769,64.0,71.54715135919952,45.79017686988769,0.2225373546317849,9
2023-01-02,门店7,饮料,6645.194381662106,63.0,105.4792758993985,66.45194381662105,0.1784929311019683,9
2023-01-02,门店7,日用品,4513.406828648901,51.0,88.49817311076276,45.13406828648901,0.4093516669036484,17
2023-01-02,门店7,生鲜,5126.245281511881,66.0,77.67038305321033,51.26245281511881,0.253044830355858,24
2023-01-02,门店7,家电,2153.9345262670136,21.0,102.56831077461968,21.539345262670132,0.2192433161114334,23
2023-01-02,门店8,食品,8166.976462424378,94.0,86.8827283236636,81.66976462424378,0.3068121158559631,5
2023-01-02,门店8,饮料,5421.487801602549,76.0,71.33536581055985,54.21487801602549,0.2395938874821362,14
2023-01-02,门店8,日用品,4260.498598011751,60.0,71.00830996686251,42.60498598011751,0.232225567954182,25
2023-01-02,门店8,生鲜,5794.153267480704,75.0,77.25537689974271,57.94153267480704,0.2454960683409896,29
2023-01-02,门店8,家电,4241.179920148559,90.0,47.12422133498399,42.41179920148559,0.3194783169307482,28
2023-01-02,门店9,食品,2318.492582102327,37.0,62.66196167844127,23.18492582102327,0.2165398635909393,9
2023-01-02,门店9,饮料,6742.905976620162,73.0,92.368575022194,67.42905976620162,0.1944418093627951,27
2023-01-02,门店9,日用品,4388.126970843056,52.0,84.38705713159723,43.881269708430565,0.2506073254536612,20
2023-01-02,门店9,生鲜,6396.401125961119,112.0,57.11072433893856,63.96401125961119,0.2078632451756538,23
2023-01-02,门店9,家电,5486.249528732663,70.0,78.37499326760947,54.86249528732663,0.2548497982496359,19
2023-01-02,门店10,食品,5892.735538155371,60.0,98.21225896925618,58.92735538155371,0.3571602594056943,25
2023-01-02,门店10,饮料,6156.017494284666,68.0,90.52966903359804,61.56017494284666,0.2150426710954041,9
2023-01-02,门店10,日用品,4986.774430631289,58.0,85.97886949364292,49.867744306312886,0.333764662483411,15
2023-01-02,门店10,生鲜,5920.762012213137,58.0,102.0821036588472,59.20762012213137,0.2283348296548719,22
2023-01-02,门店10,家电,5305.7340912912005,94.0,56.44397969458724,53.057340912912,0.2539504507122028,12
2023-01-03,门店1,食品,2827.8734877540137,48.0,58.91403099487528,28.27873487754014,0.2140777889373782,16
2023-01-03,门店1,饮料,4679.829272432229,94.0,49.785417791832224,46.798292724322295,0.3285016140271336,23
2023-01-03,门店1,日用品,4971.475688145967,76.0,65.4141537913943,49.71475688145967,0.2490743432003805,24
2023-01-03,门店1,生鲜,4567.012041619792,46.0,99.28287046999549,45.670120416197925,0.288543155073202,17
2023-01-03,门店1,家电,4190.381961013109,71.0,59.01946423962125,41.90381961013109,0.2076533131376168,5
2023-01-03,门店2,食品,4932.12556439102,59.0,83.59534854900033,49.3212556439102,0.2506296200390897,9
2023-01-03,门店2,饮料,6265.361034170516,97.0,64.59135086773728,62.65361034170516,0.21490932787362,5
2023-01-03,门店2,日用品,3549.3334180985503,36.0,98.59259494718196,35.4933341809855,0.3408043895121908,20
2023-01-03,门店2,生鲜,5550.364125645461,66.0,84.09642614614336,55.50364125645461,0.2062219105984019,25
2023-01-03,门店2,家电,4647.727499616039,68.0,68.34893381788292,46.47727499616039,0.2200303677277988,12
2023-01-03,门店3,食品,6548.900606026965,123.0,53.2430943579428,65.48900606026965,0.154364674146789,24
2023-01-03,门店3,饮料,5543.714688207953,96.0,57.74702800216618,55.43714688207953,0.2839829834581709,17
2023-01-03,门店3,日用品,3019.650189469037,28.0,107.84464962389416,30.196501894690368,0.3089720060360643,19
2023-01-03,门店3,生鲜,4296.236521842943,50.0,85.92473043685887,42.96236521842943,0.1951327065716671,29
2023-01-03,门店3,家电,4828.190232121073,48.0,100.58729650252236,48.28190232121073,0.1702786170602816,20
2023-01-03,门店4,食品,4100.937465569341,49.0,83.69260133814981,41.00937465569341,0.2257812154015348,9
2023-01-03,门店4,饮料,7274.349984400844,85.0,85.58058805177464,72.74349984400844,0.2343488145891779,18
2023-01-03,门店4,日用品,2601.3147911937763,38.0,68.45565239983621,26.013147911937764,0.2031877485861022,8
2023-01-03,门店4,生鲜,6067.422317133334,96.0,63.20231580347223,60.67422317133335,0.1732942914632189,12
2023-01-03,门店4,家电,6916.515232847763,86.0,80.42459573078794,69.16515232847763,0.228698383071779,26
2023-01-03,门店5,食品,5172.292202320843,50.0,103.44584404641688,51.72292202320843,0.2584986451453654,9
2023-01-03,门店5,饮料,6729.867779642684,94.0,71.59433808130514,67.29867779642683,0.3769628895605446,27
2023-01-03,门店5,日用品,5968.063924377721,59.0,101.15362583691054,59.680639243777215,0.2017538269709947,10
2023-01-03,门店5,生鲜,6029.077189997659,72.0,83.73718319441193,60.29077189997659,0.2524786364649702,22
2023-01-03,门店5,家电,2403.690344351649,23.0,104.50827584137603,24.03690344351649,0.2943031780123076,24
2023-01-03,门店6,食品,4794.383268437221,96.0,49.94149237955438,47.94383268437221,0.3480651735981819,19
2023-01-03,门店6,饮料,7442.923318356938,125.0,59.5433865468555,74.42923318356938,0.1648308780322422,28
2023-01-03,门店6,日用品,4916.678451655072,60.0,81.94464086091786,49.16678451655071,0.2259330825360137,6
2023-01-03,门店6,生鲜,6684.016527197032,114.0,58.63172392278098,66.84016527197032,0.2438544346724272,29
2023-01-03,门店6,家电,4887.044517867315,42.0,116.35820280636464,48.87044517867315,0.1949072600009119,15
2023-01-03,门店7,食品,5549.897369145272,84.0,66.07020677553895,55.49897369145272,0.2243066541331653,7
2023-01-03,门店7,饮料,3411.1797171665726,42.0,81.21856469444221,34.11179717166573,0.3036841006049376,22
2023-01-03,门店7,日用品,2951.5028202745166,33.0,89.43947940225807,29.515028202745167,0.2248381257167126,14
2023-01-03,门店7,生鲜,6567.969189511416,83.0,79.1321589097761,65.67969189511416,0.1982378838790313,18
2023-01-03,门店7,家电,25431.055022682227,111.0,45.8217207615896,50.86211004536445,0.2449025243760071,29
2023-01-03,门店8,食品,5063.201122612893,46.0,110.06958962201942,50.63201122612893,0.2401389164573238,28
2023-01-03,门店8,饮料,4831.507925463755,63.0,76.69060199148818,48.315079254637546,0.2807083350021712,24
2023-01-03,门店8,日用品,6136.261565070958,85.0,72.19131253024656,61.36261565070958,0.1885972990438187,26
2023-01-03,门店8,生鲜,6153.091238220994,90.0,68.3676804246777,61.530912382209934,0.3390364719072611,18
2023-01-03,门店8,家电,5378.719682515378,57.0,94.36350320202418,53.78719682515378,0.273551841570901,15
2023-01-03,门店9,食品,3541.597178413893,43.0,82.36272507939286,35.415971784138925,0.3261893705096904,19
2023-01-03,门店9,饮料,1314.879414704781,15.0,87.65862764698541,13.148794147047813,0.2255615088272233,14
2023-01-03,门店9,日用品,6784.399671927124,81.0,83.7580206410756,67.84399671927123,0.2537632972964594,29
2023-01-03,门店9,生鲜,3687.486998812886,44.0,83.80652270029287,36.874869988128864,0.295528206118554,8
2023-01-03,门店9,家电,7014.648227161595,116.0,60.47110540656548,70.14648227161595,0.3786662476055216,26
2023-01-03,门店10,食品,,,,,0.3261562038634829,21
2023-01-03,门店10,饮料,5808.3650655269885,116.0,50.07211263385335,58.083650655269885,0.3033728086117376,9
2023-01-03,门店10,日用品,7093.597903892846,117.0,60.62904191361408,70.93597903892847,0.1543111209865821,17
2023-01-03,门店10,生鲜,32059.634335453564,73.0,87.834614617681,64.11926867090713,0.2402874305882982,25
2023-01-03,门店10,家电,4024.0361463172594,55.0,73.16429356940472,40.2403614631726,0.2203803037880565,28
2023-01-04,门店1,食品,3704.013845480276,87.0,42.57487178712961,37.04013845480276,0.2842321100777584,8
2023-01-04,门店1,饮料,6196.226306717472,75.0,82.61635075623296,61.96226306717472,0.3397582278319482,29
2023-01-04,门店1,日用品,4888.238530203241,57.0,85.75857070532001,48.88238530203241,0.3391556417687528,23
2023-01-04,门店1,生鲜,4353.8114181160745,49.0,88.85329424726683,43.53811418116074,0.2820291003474576,16
2023-01-04,门店1,家电,3777.823808014554,45.0,83.9516401781012,37.77823808014554,0.2047841687447795,10
2023-01-04,门店2,食品,3291.2874071151764,39.0,84.39198479782503,32.91287407115176,0.3891888711744525,5
2023-01-04,门店2,饮料,2583.491585067168,37.0,69.82409689370725,25.83491585067168,0.1430599842595342,9
2023-01-04,门店2,日用品,6509.439213821661,91.0,71.53229905298528,65.0943921382166,0.2917846056032571,21
2023-01-04,门店2,生鲜,3305.439718013573,41.0,80.62048092716032,33.05439718013573,0.1988090740255473,10
2023-01-04,门店2,家电,2344.6352174871618,36.0,65.12875604131006,23.446352174871617,0.2584864642195187,16
2023-01-04,门店3,食品,5134.090878718474,57.0,90.07176980207849,51.340908787184745,0.2405396170252161,26
2023-01-04,门店3,饮料,5797.875338328269,64.0,90.5918021613792,57.97875338328269,0.2758062364288845,9
2023-01-04,门店3,日用品,,,,,0.2771741576481888,8
2023-01-04,门店3,生鲜,6552.381390620899,70.0,93.6054484374414,65.52381390620899,0.16463614221862,22
2023-01-04,门店3,家电,4624.8160983882335,46.0,100.5394803997442,46.248160983882336,0.216179348975798,10
2023-01-04,门店4,食品,1654.5051385611669,36.0,45.95847607114352,16.545051385611668,0.3255401609057263,5
2023-01-04,门店4,饮料,5490.391060646244,71.0,77.3294515583978,54.90391060646244,0.2914702790591744,12
2023-01-04,门店4,日用品,1683.297036488172,20.0,84.1648518244086,16.83297036488172,0.1734760628406373,10
2023-01-04,门店4,生鲜,5247.791570180865,59.0,88.94561983357399,52.477915701808655,0.2062596643127649,19
2023-01-04,门店4,家电,4399.440690248671,55.0,79.98983073179402,43.99440690248671,0.3027197607924557,11
2023-01-04,门店5,食品,6242.230235585158,65.0,96.03431131669474,62.42230235585158,0.2251570483663689,8
2023-01-04,门店5,饮料,,,,,0.3254885656229812,14
2023-01-04,门店5,日用品,5603.051720070383,58.0,96.6043400012135,56.03051720070384,0.2244991800572626,19
2023-01-04,门店5,生鲜,6930.462445774391,94.0,73.72832389121693,69.30462445774391,0.2286296028775262,16
2023-01-04,门店5,家电,4171.031339979491,41.0,101.73247170681688,41.71031339979491,0.3499658603124902,15
2023-01-04,门店6,食品,6772.961072932721,79.0,85.7336844675028,67.72961072932722,0.2444013739702691,10
2023-01-04,门店6,饮料,5489.635047606072,82.0,66.94676887324478,54.89635047606072,0.1337640169273799,18
2023-01-04,门店6,日用品,6142.878479653499,73.0,84.14902026922601,61.42878479653499,0.2933924518331591,15
2023-01-04,门店6,生鲜,3595.228973754895,44.0,81.70974940352033,35.95228973754895,0.2862883311949346,8
2023-01-04,门店6,家电,6807.455970951122,75.0,90.76607961268164,68.07455970951122,0.2185064177189609,23
2023-01-04,门店7,食品,4724.796269605305,57.0,82.89116262465447,47.24796269605304,0.2550047721289849,26
2023-01-04,门店7,饮料,4058.871673433785,55.0,73.79766678970518,40.58871673433784,0.2709419706934243,5
2023-01-04,门店7,日用品,4416.067712408761,54.0,81.77903171127335,44.160677124087606,0.3047095759235474,12
2023-01-04,门店7,生鲜,2624.889918440732,25.0,104.99559673762928,26.24889918440732,0.2101748520671206,29
2023-01-04,门店7,家电,,,,,0.2926123244515134,15
2023-01-04,门店8,食品,1518.8939390328042,19.0,79.94178626488443,15.18893939032804,0.29037086805414,6
2023-01-04,门店8,饮料,5242.029838818354,57.0,91.96543576874303,52.42029838818354,0.273584405259892,24
2023-01-04,门店8,日用品,2705.353545240788,29.0,93.28805328416512,27.05353545240788,0.2421393053317774,21
2023-01-04,门店8,生鲜,3922.544875743877,41.0,95.67182623765554,39.22544875743877,0.2163766075314742,21
2023-01-04,门店8,家电,4017.335349213602,52.0,77.2564490233385,40.17335349213602,0.1946737045629165,12
2023-01-04,门店9,食品,8860.039704874791,109.0,81.2847679346311,88.60039704874791,0.2506964645956473,28
2023-01-04,门店9,饮料,4963.812369334995,63.0,78.79067252912691,49.638123693349954,0.2577518311797759,21
2023-01-04,门店9,日用品,4950.870094676003,68.0,72.80691315700004,49.50870094676003,0.2143577108661417,18
2023-01-04,门店9,生鲜,5159.6453415378455,61.0,84.58434986127615,51.596453415378456,0.3409009803980558,26
2023-01-04,门店9,家电,1882.4350176215853,30.0,62.74783392071951,18.82435017621585,0.1911235817362531,5
2023-01-04,门店10,食品,5305.552697208274,74.0,71.69665807038209,53.055526972082745,0.2389238951657641,7
2023-01-04,门店10,饮料,2888.732457923268,42.0,68.77934423626829,28.887324579232683,0.1944712077267085,27
2023-01-04,门店10,日用品,,,,,0.2371591486037134,29
2023-01-04,门店10,生鲜,6536.429872669085,94.0,69.53648800711792,65.36429872669085,0.2135842425026057,12
2023-01-04,门店10,家电,5148.118666456002,65.0,79.20182563778464,51.48118666456002,0.2750238759710316,19
2023-01-05,门店1,食品,3420.1119190325057,36.0,95.00310886201405,34.20111919032506,0.2811699719458176,28
2023-01-05,门店1,饮料,6066.439952305237,69.0,87.91941959862662,60.66439952305237,0.231951691709046,9
2023-01-05,门店1,日用品,6738.9947050463725,88.0,76.57948528461787,67.38994705046372,0.1971234374283328,27
2023-01-05,门店1,生鲜,2495.3312418974,23.0,108.49266269119128,24.953312418974,0.1879249384525438,6
2023-01-05,门店1,家电,3775.541886417732,50.0,75.51083772835463,37.75541886417732,0.2451586981303294,24
2023-01-05,门店2,食品,3079.3559712555752,28.0,109.9769989734134,30.79355971255575,0.1459035296058138,16
2023-01-05,门店2,饮料,7544.684552435057,101.0,74.69984705381245,75.44684552435058,0.2628736617291329,28
2023-01-05,门店2,日用品,4970.165405763814,58.0,85.69250699592783,49.701654057638144,0.2467853656444751,21
2023-01-05,门店2,生鲜,2985.940162240574,35.0,85.3125760640164,29.85940162240574,0.1644915803671687,17
2023-01-05,门店2,家电,2962.478421070772,40.0,74.0619605267693,29.62478421070772,0.1999641421028327,17
2023-01-05,门店3,食品,7780.948065967818,80.0,97.26185082459772,77.80948065967819,0.3075712687232366,10
2023-01-05,门店3,饮料,2555.610521035509,28.0,91.27180432269677,25.55610521035509,0.3502787022819976,16
2023-01-05,门店3,日用品,6076.387369689575,72.0,84.39426902346632,60.76387369689575,0.2991345491972756,16
2023-01-05,门店3,生鲜,24258.52842216088,42.0,115.51680201028992,48.51705684432176,0.309308909116206,25
2023-01-05,门店3,家电,5385.707195140957,62.0,86.86624508291867,53.85707195140957,0.1315139295257776,6
2023-01-05,门店4,食品,5776.488530703685,83.0,69.59624735787573,57.76488530703685,0.2593383382238539,25
2023-01-05,门店4,饮料,3866.925601470016,50.0,77.33851202940032,38.66925601470016,0.3103796085215131,8
2023-01-05,门店4,日用品,3536.190120534001,36.0,98.22750334816668,35.36190120534001,0.2025300555584028,19
2023-01-05,门店4,生鲜,8948.573097256087,166.0,53.90706685094028,89.48573097256087,0.243805301062972,19
2023-01-05,门店4,家电,5911.350296497038,103.0,57.39175045142755,59.11350296497037,0.2497331764581668,17
2023-01-05,门店5,食品,4011.846761327965,46.0,87.2140600288688,40.11846761327965,0.1975585832959162,6
2023-01-05,门店5,饮料,4947.517264254558,46.0,107.55472313596864,49.47517264254557,0.2186516471106116,11
2023-01-05,门店5,日用品,7718.672836995393,81.0,95.29225724685668,77.18672836995393,0.2202767725930889,21
2023-01-05,门店5,生鲜,3020.978166293892,39.0,77.4609786229203,30.20978166293892,0.303228433901335,12
2023-01-05,门店5,家电,5179.408503330605,52.0,99.60400967943472,51.79408503330605,0.2844518101607486,9
2023-01-05,门店6,食品,6250.883231823356,71.0,88.04060889892051,62.508832318233566,0.2464917144270676,19
2023-01-05,门店6,饮料,2508.5585997260127,33.0,76.01692726442462,25.08558599726013,0.2561026967251502,19
2023-01-05,门店6,日用品,5155.216647969778,71.0,72.60868518267293,51.55216647969778,0.1523756563494658,19
2023-01-05,门店6,生鲜,4580.75140129994,71.0,64.51762537042168,45.8075140129994,0.3026576426666452,20
2023-01-05,门店6,家电,4705.996053136503,71.0,66.28163455121836,47.05996053136503,0.2828441683112171,24
2023-01-05,门店7,食品,6187.4737218841865,84.0,73.66040145100222,61.874737218841865,0.2943258706284527,14
2023-01-05,门店7,饮料,7021.783671993555,70.0,100.31119531419364,70.21783671993555,0.2951127336694595,17
2023-01-05,门店7,日用品,1982.1229951943428,23.0,86.1792606606236,19.82122995194343,0.2260625689168261,12
2023-01-05,门店7,生鲜,1879.9736587296484,30.0,62.665788624321614,18.799736587296483,0.3166929809880358,8
2023-01-05,门店7,家电,5476.7225984437055,77.0,71.12626751225592,54.767225984437054,0.3021772954643277,22
2023-01-05,门店8,食品,1029.120680153737,11.0,93.55642546852158,10.291206801537374,0.2390948050813028,7
2023-01-05,门店8,饮料,6493.786293077741,79.0,82.19982649465494,64.93786293077741,0.3032740187532675,7
2023-01-05,门店8,日用品,4963.584080162087,69.0,71.93600116176938,49.63584080162087,0.1697295504407718,29
2023-01-05,门店8,生鲜,5851.780210656907,79.0,74.07316722350515,58.51780210656907,0.322669223855885,11
2023-01-05,门店8,家电,7606.594143116689,92.0,82.68037112083358,76.06594143116689,0.2495567988671811,28
2023-01-05,门店9,食品,23989.95434438052,73.0,65.72590231337128,47.97990868876104,0.1974544021085906,9
2023-01-05,门店9,饮料,4947.972668919828,59.0,83.86394354101402,49.47972668919828,0.3275250246407039,16
2023-01-05,门店9,日用品,3502.4689388918137,39.0,89.80689586902086,35.024689388918134,0.1733736329041339,11
2023-01-05,门店9,生鲜,8464.58413310928,120.0,70.538201109244,84.6458413310928,0.3083551457191818,17
2023-01-05,门店9,家电,7431.662836681573,100.0,74.31662836681573,74.31662836681573,0.2447975121600181,7
2023-01-05,门店10,食品,5702.845240057284,65.0,87.73608061626591,57.02845240057284,0.1875412469337976,13
2023-01-05,门店10,饮料,5857.221044865477,78.0,75.09257749827535,58.57221044865477,0.1913214896493937,22
2023-01-05,门店10,日用品,5254.479334206277,65.0,80.83814360317349,52.54479334206277,0.2456445578318805,17
2023-01-05,门店10,生鲜,6418.114849965699,77.0,83.35214090864544,64.181148499657,0.1742127942501384,13
2023-01-05,门店10,家电,1631.4992015092455,24.0,67.97913339621857,16.314992015092457,0.2409504630530138,7
2023-01-06,门店1,食品,2357.2043869403924,26.0,90.6617071900151,23.572043869403924,0.3041804826952735,9
2023-01-06,门店1,饮料,3640.946308246588,38.0,95.81437653280496,36.40946308246589,0.2382271638897653,22
2023-01-06,门店1,日用品,,,,,0.2241194350481914,21
2023-01-06,门店1,生鲜,5335.681927458348,56.0,95.28003441889906,53.35681927458348,0.251794727488385,7
2023-01-06,门店1,家电,6985.81220568082,110.0,63.50738368800745,69.8581220568082,0.1680301866167972,10
2023-01-06,门店2,食品,5693.822828971311,58.0,98.169359120195,56.93822828971311,0.2531808879975085,5
2023-01-06,门店2,饮料,4600.643701757814,60.0,76.67739502929689,46.006437017578136,0.191555186712914,25
2023-01-06,门店2,日用品,3886.228473714589,40.0,97.15571184286472,38.86228473714589,0.3265844400620458,10
2023-01-06,门店2,生鲜,5292.2792318027705,68.0,77.82763576180545,52.9227923180277,0.2479189253353742,27
2023-01-06,门店2,家电,,,,,0.2614813965081826,22
2023-01-06,门店3,食品,4771.292967342356,55.0,86.75078122440647,47.71292967342356,0.2700206014619218,16
2023-01-06,门店3,饮料,5286.648602029855,65.0,81.33305541584393,52.86648602029855,0.182007192951004,28
2023-01-06,门店3,日用品,6119.380349040831,79.0,77.46051074735229,61.19380349040831,0.2594860441779029,23
